Q_INCA,p_druck_bereinigt_1,p_druck_bereinigt_2,p_druck_bereinigt_3,p_druck_bereinigt_4,p_druck_bereinigt_5,p_druck_bereinigt_6,p_druck_bereinigt_7,p_druck_bereinigt_8,p_druck_bereinigt_9,p_druck_bereinigt_10,p_druck_bereinigt_11,p_druck_bereinigt_12,p_druck_bereinigt_13,p_druck_bereinigt_14,p_druck_bereinigt_15,p_druck_bereinigt_16,p_druck_bereinigt_17,p_druck_bereinigt_18,p_druck_bereinigt_19,p_druck_bereinigt_20,nEng
119.9,-13414.0,-13521.0,-12099.0,-13182.0,-12231.0,-11727.0,-12930.0,-9475.1,-5370.6,-5353.6,-2448.4,0.0,-4622.1,-15356.0,-21879.0,-22691.0,-26226.0,-23028.0,-17358.0,-15296.0,1913.5
17.654,-3839.4,-3217.4,-3440.8,-3698.3,-2970.5,-3651.9,-3276.9,-3453.6,-2767.4,-1237.1,-540.88,0.0,-3945.3,-5483.9,-4586.8,-5267.1,-6443.9,-4540.8,-5537.9,-3775.4,1753.5
26.56,-4862.6,-5135.8,-4981.9,-4953.8,-4916.4,-4949.9,-4927.8,-4681.3,-2093.5,0.0,-2090.9,-7949.8,-8382.1,-9673.8,-8923.1,-9187.8,-9033.5,-9134.0,-7159.5,-5996.4,1213.5
30.197,-3823.8,-4028.1,-3528.2,-3943.0,-3781.1,-3796.6,-3627.0,-3549.2,-1377.1,-377.25,0.0,-6023.6,-6777.4,-7828.8,-6896.5,-8009.0,-7261.6,-7648.9,-5293.3,-5170.8,1073.5
31.379838134084,-2313.25,-2296.5,-2088.375,-2230.125,-2106.25,-2031.0,-1951.25,-1751.25,0.0,-3152.5,-6509.375,-7251.0,-7639.25,-7309.375,-7241.875,-7443.25,-7529.625,-6370.25,-3927.5,-2685.875,753.5
65.3270469297301,-8716.625,-8224.875,-8285.75,-7925.625,-8123.75,-7984.375,-8073.125,-5749.125,-3288.5,0.0,-3185.875,-14064.375,-16733.25,-18249.625,-17073.875,-18147.125,-17587.25,-15194.5,-11541.5,-8656.5,1126.89130434783
89.40700000000002,-12786.0,-12689.0,-12492.0,-12403.0,-12550.0,-12603.0,-10067.0,-3890.4,0.0,-808.63,-19128.0,-23782.0,-24014.0,-24076.0,-23882.0,-23820.0,-22685.0,-17942.0,-14022.0,-12691.0,673.5
167.488295655623,-17679.0,-17740.563000000002,-16317.313,-17306.5,-16878.188000000002,-16617.25,-13630.938,-8526.3125,-5289.8125,-541.9375,0.0,-6483.0,-19541.625,-30300.813,-33641.687999999995,-35814.312999999995,-31352.75,-25680.5,-22279.625,-18092.688000000002,1520.1875
138.49,-23228.0,-22219.0,-22755.0,-21967.0,-22468.0,-22090.0,-19096.0,-12079.0,-4780.1,-1538.1,0.0,-6437.6,-28838.0,-36547.0,-42361.0,-43165.0,-39366.0,-35050.0,-27807.0,-24556.0,1473.5
190.55215544619801,-24242.125,-24152.875,-24192.5,-24368.125,-24316.75,-21055.0,-12924.875,-5918.0,-1615.625,0.0,-4503.875,-36475.5,-49395.125,-50113.125,-50298.875,-46048.5,-37053.75,-30285.75,-25905.125,-24661.75,720.0
150.27130435984301,-19543.25,-19372.625,-20332.625,-20165.25,-17898.75,-20608.0,-18466.625,-9571.375,-8619.625,-3325.75,0.0,-7494.25,-22522.875,-29577.125,-32193.5,-36715.125,-35679.5,-28091.625,-25853.625,-24861.75,1847.0
36.465705917676296,-6358.25,-4782.25,-6369.25,-4761.875,-5659.75,-5855.75,-4739.625,-6033.5,-2160.75,-1189.375,0.0,-5871.625,-8801.5,-8240.875,-10309.0,-9185.375,-9488.5,-10162.375,-7613.125,-7182.375,1473.5
100.06,-13692.0,-12694.0,-13594.0,-12435.0,-13404.0,-12697.0,-12534.0,-6746.6,-2831.1,0.0,-475.25,-12585.0,-21084.0,-24228.0,-25119.0,-24556.0,-24737.0,-19728.0,-17218.0,-13473.0,1193.5
136.07,-14750.0,-14446.0,-16143.0,-15170.0,-13133.0,-15866.0,-14637.0,-8392.9,-6952.3,-4452.3,0.0,-5558.5,-18644.0,-26565.0,-27425.0,-32037.0,-32001.0,-23224.0,-20687.0,-19549.0,1813.5
125.61858674853201,-15844.5,-16680.188000000002,-17058.563000000002,-16215.375,-15158.188,-17554.5,-15073.125,-9956.6875,-8008.625,-3585.8125,0.0,-5248.5,-17189.875,-24077.188,-26584.625,-30165.0,-29728.813,-23905.75,-21273.938,-20584.313000000002,1727.0
88.178,-14248.0,-14574.0,-13988.0,-14068.0,-14181.0,-13893.0,-13702.0,-10382.0,-5779.8,-2955.1,0.0,-3943.4,-17447.0,-19797.0,-24416.0,-25478.0,-24881.0,-21684.0,-19680.0,-15779.0,1660.2
66.14399999999999,-8370.6,-7892.3,-8191.9,-7547.6,-7783.1,-7931.3,-7513.5,-6774.5,-3350.8,-2625.5,0.0,-2562.6,-12327.0,-14185.0,-16553.0,-17372.0,-15423.0,-16085.0,-10596.0,-9233.6,1366.8
51.5770718407274,-8051.625,-7819.75,-7849.5,-7970.5,-8016.0,-8057.125,-7976.25,-5076.125,-1095.125,0.0,-11419.5,-14952.0,-14683.5,-14719.75,-15007.5,-15042.75,-15135.125,-12937.5,-9776.0,-8467.625,766.72
70.3457974608824,-10075.25,-9008.5,-9559.375,-8728.0,-9370.875,-9101.25,-9109.125,-5965.25,-3455.75,-186.375,0.0,-5890.75,-14453.125,-16314.125,-18144.0,-16198.625,-18144.875,-14654.125,-13138.75,-9244.625,1173.5
75.994,-6660.0,-7576.3,-7328.0,-6125.5,-7651.4,-6486.8,-6677.1,-5426.8,-1185.5,0.0,-257.0,-12343.0,-15313.0,-16468.0,-19636.0,-16186.0,-18985.0,-15484.0,-10869.0,-9479.6,1500.1
69.48763038156261,-9575.625,-10148.875,-8681.125,-9815.0,-9232.75,-8992.5,-9344.125,-7680.0,-4325.875,-2432.375,0.0,-3463.0,-15433.875,-18428.375,-20344.5,-21180.75,-20561.875,-18326.5,-13745.875,-10637.875,1413.5
54.502363195544795,-9339.625,-8736.0,-8824.125,-9044.125,-8877.375,-9111.125,-8700.625,-6773.75,-3048.75,0.0,-3201.625,-13646.125,-16174.75,-17448.625,-17366.875,-17078.125,-17449.375,-15172.0,-12747.0,-9283.0,1113.5
19.057,-5307.4,-2379.0,-4433.0,-3690.0,-3034.6,-4053.4,-3182.0,-3361.4,-2838.0,-52.875,0.0,-485.13,-6096.1,-5464.4,-5699.5,-7831.9,-5317.1,-7136.6,-5826.0,-3399.6,1620.3
101.01128804182801,-10428.25,-11034.125,-12272.875,-10034.25,-10561.0,-11683.375,-10043.5,-8527.875,-5024.625,-2942.0,0.0,-7710.5,-18719.25,-20154.125,-22479.125,-25049.75,-24065.75,-19081.25,-17355.5,-14213.875,1760.0625
223.26835948595001,-27792.75,-25983.25,-24820.25,-26225.0,-25646.5,-24498.375,-18285.0,-12475.5,-5978.125,-1648.0,0.0,-60.625,-10523.125,-28165.0,-43816.0,-48312.625,-44710.125,-39261.375,-31956.625,-27206.75,1760.10416666667
87.712,-14035.0,-14075.0,-14023.0,-14090.0,-14055.0,-14183.0,-12291.0,-6543.1,-2025.4,0.0,-4939.6,-22364.0,-26338.0,-26644.0,-26282.0,-26412.0,-25600.0,-20959.0,-16157.0,-14338.0,780.0
31.895,-6219.4,-6621.6,-6132.1,-6464.9,-5983.6,-6297.6,-5923.4,-5802.1,-2591.4,-1367.5,0.0,-7121.9,-9200.5,-11021.0,-11339.0,-11110.0,-11005.0,-11143.0,-8697.8,-7921.4,1260.2
75.1069057556727,-9160.875,-7694.625,-9458.25,-7771.125,-7662.625,-8424.75,-8099.125,-6943.625,-4276.75,-1139.25,0.0,-5488.5,-15938.5,-15800.125,-18339.875,-20108.625,-19491.25,-17053.75,-14738.25,-11481.875,1853.5
92.618,-10793.0,-10615.0,-10672.0,-10739.0,-10750.0,-10665.0,-9628.9,-5363.5,-1384.8,0.0,-4207.4,-20562.0,-24336.0,-24170.0,-23937.0,-24244.0,-22443.0,-16959.0,-12700.0,-11066.0,753.5
59.495909158104,-7721.875,-7533.75,-7384.375,-7381.0,-7570.625,-7504.25,-7145.125,-4193.125,-778.625,0.0,-11369.0,-14443.625,-14197.375,-14125.0,-14303.0,-14334.75,-14265.0,-12203.0,-9154.625,-7789.75,740.0
79.788,-9386.3,-9299.6,-9126.9,-8905.9,-9170.9,-9163.9,-8758.1,-5441.9,-1536.9,0.0,-9714.9,-18849.0,-20691.0,-21256.0,-20479.0,-20601.0,-19966.0,-15245.0,-10978.0,-9277.9,793.5
65.577,-9163.1,-5402.3,-5289.6,-7152.1,-7247.8,-4952.3,-5542.2,-7438.3,-3138.4,0.0,-2466.1,-3839.4,-9913.1,-12654.0,-14228.0,-14329.0,-14605.0,-15162.0,-9150.8,-8296.4,1953.5
132.52,-19269.0,-18194.0,-19085.0,-17836.0,-18849.0,-17923.0,-15793.0,-9173.9,-3400.1,0.0,-8461.4,-26251.0,-32537.0,-36315.0,-34690.0,-36935.0,-33509.0,-28539.0,-23231.0,-19831.0,1313.5
65.786,-11037.0,-10598.0,-10910.0,-10379.0,-10832.0,-10412.0,-10633.0,-7157.9,-4474.9,0.0,-7838.0,-15612.0,-18894.0,-19502.0,-19323.0,-19122.0,-19450.0,-17420.0,-14318.0,-11018.0,1186.8
95.90858971072781,-10728.188,-10702.625,-10933.188,-10509.563,-10532.563,-10629.063,-8931.3125,-4546.1875,-829.8125,0.0,-14255.313,-19409.75,-20751.688000000002,-21364.25,-20242.063000000002,-21005.5,-20063.313000000002,-16209.438,-12695.625,-11179.0,846.78
135.417257369324,-20758.75,-20506.125,-20420.75,-20446.0,-20619.75,-20140.75,-13312.125,-5044.625,0.0,-604.5,-28499.0,-40309.75,-40627.25,-40785.375,-41025.625,-41128.0,-35630.625,-27601.375,-22579.5,-20840.75,786.666666666667
217.94407239766701,-26534.375,-25768.0,-26104.875,-25687.75,-25868.125,-22405.5,-16303.75,-7636.5,-3231.625,-632.5,0.0,-5478.0,-29700.5,-47318.0,-53136.625,-48950.0,-42371.25,-33841.5,-29955.125,-26463.75,1126.89583333333
172.59,-25886.0,-26290.0,-24615.0,-24799.0,-25366.0,-24393.0,-20781.0,-13431.0,-7823.8,-2258.8,0.0,-2558.8,-19082.0,-37476.0,-44367.0,-49382.0,-47470.0,-37100.0,-34400.0,-27359.0,1767.0
44.608,-6778.2,-5167.9,-6910.4,-5516.7,-5797.2,-6572.7,-5055.8,-6134.5,-2091.4,-1275.4,0.0,-5553.1,-9476.4,-8713.6,-10722.0,-10317.0,-9393.3,-11105.0,-7534.7,-7539.0,1420.2
162.056759641077,-23410.25,-22794.625,-23151.625,-22723.5,-22910.375,-22634.125,-16546.25,-9274.375,-3271.125,-708.0,0.0,-16481.75,-39062.875,-46821.5,-47212.125,-48269.25,-39883.75,-32300.25,-26668.375,-23525.0,1086.8
60.182,-7752.1,-7875.6,-7300.6,-7747.6,-7373.3,-7634.9,-7408.3,-5398.1,-3371.8,0.0,-7396.5,-13807.0,-16053.0,-15275.0,-16843.0,-15747.0,-16287.0,-13554.0,-10423.0,-8141.3,1020.0
132.29,-18077.0,-18052.0,-17893.0,-17782.0,-18029.0,-17827.0,-13186.0,-5845.9,-1440.0,0.0,-20291.0,-35488.0,-37268.0,-37832.0,-37827.0,-37623.0,-31772.0,-24539.0,-19931.0,-18320.0,753.5
63.62300000000001,-9377.8,-7605.9,-8993.8,-7178.6,-8527.0,-7765.9,-8220.5,-7024.6,-3724.1,-1038.5,0.0,-4301.5,-13538.0,-13153.0,-14345.0,-16640.0,-15604.0,-14129.0,-13703.0,-9888.3,1793.5
141.89,-18564.0,-18347.0,-18262.0,-18252.0,-18309.0,-17396.0,-11430.0,-4987.5,-1122.0,0.0,-14476.0,-31636.0,-33980.0,-34753.0,-34531.0,-34074.0,-29327.0,-23323.0,-19683.0,-18590.0,706.58
159.33,-19157.0,-19502.0,-17331.0,-18739.0,-18261.0,-17804.0,-15841.0,-9259.9,-6163.6,-917.25,0.0,-9242.1,-25148.0,-32491.0,-37289.0,-38818.0,-35121.0,-28655.0,-25666.0,-19082.0,1627.0
154.03104116176002,-20070.875,-20923.875,-21235.625,-19587.375,-19502.625,-21141.875,-18639.25,-12348.625,-9761.625,-4451.625,0.0,-5728.875,-21863.75,-32979.625,-37535.0,-42769.875,-41586.25,-32000.0,-29017.75,-24965.0,1933.52083333333
24.7497505334395,-4319.625,-3660.0,-4681.25,-3733.5625,-4326.375,-3952.3125,-3821.0625,-4385.875,-2207.8125,-1969.375,0.0,-3428.5,-6743.375,-5607.0625,-7505.4375,-6426.6875,-6636.125,-7324.625,-5476.3125,-5131.5,1366.77083333333
19.0208854924111,-4621.25,-2945.0,-3434.5,-3237.25,-3614.375,-2837.75,-3769.25,-2928.375,-2711.375,-512.375,-569.0,0.0,-5682.625,-5158.875,-5346.0,-6107.5,-6340.875,-4690.75,-6552.625,-2742.5,1740.3125
98.444,-14662.0,-14581.0,-14364.0,-13541.0,-14112.0,-14083.0,-13595.0,-10899.0,-5489.1,-2292.3,0.0,-10507.0,-21745.0,-23046.0,-25739.0,-28988.0,-26351.0,-24468.0,-21337.0,-17965.0,1913.5
126.756845686697,-12206.375,-12103.125,-12196.438,-11879.688,-12218.313,-11974.25,-9580.3125,-5400.625,-633.0625,0.0,-14327.063,-24531.438,-28163.75,-26708.938,-28474.063,-27374.625,-23760.063,-18835.75,-14181.5,-13170.5,960.0
98.197,-14869.0,-15807.0,-14058.0,-15346.0,-14903.0,-14431.0,-15179.0,-8470.3,-6177.0,0.0,-4371.1,-19712.0,-22956.0,-27626.0,-28556.0,-26196.0,-29443.0,-22745.0,-20862.0,-16758.0,1507.0
57.1349265143612,-6488.125,-6310.75,-6051.875,-5944.0,-6047.25,-5995.375,-5974.0,-3682.625,0.0,-6544.625,-14378.375,-15821.625,-16461.875,-16231.625,-16063.375,-16119.625,-16332.625,-12806.75,-8406.5,-6585.25,813.5
173.09,-16857.0,-16748.0,-16684.0,-16885.0,-16761.0,-15311.0,-9494.0,-3585.8,0.0,-1700.9,-25221.0,-36292.0,-36673.0,-37549.0,-37631.0,-34776.0,-27975.0,-22342.0,-18425.0,-16899.0,733.5
202.02,-28805.0,-28513.0,-28287.0,-28250.0,-28300.0,-26150.0,-18459.0,-9078.3,-3456.0,0.0,-1756.5,-25627.0,-48971.0,-57049.0,-57423.0,-56664.0,-46920.0,-38297.0,-32589.0,-29327.0,1153.5
73.36462902664171,-9222.875,-9408.625,-8806.25,-8752.375,-9018.625,-8806.875,-9027.125,-7744.5,-4148.875,-3828.125,0.0,-3526.25,-14502.313,-15955.563,-18822.375,-19798.375,-18291.625,-17476.75,-13278.75,-10410.875,1526.8695652173901
67.233,-10365.0,-9186.9,-10939.0,-9004.8,-9692.8,-9929.8,-9567.5,-8420.9,-4498.5,-3200.4,0.0,-1988.8,-13239.0,-14500.0,-15274.0,-17621.0,-18110.0,-15026.0,-14510.0,-12626.0,1753.5
30.1786233913216,-3645.25,-3309.75,-3438.125,-3337.125,-3266.75,-3428.625,-3475.4375,-3066.75,-1206.4375,-91.625,0.0,-5968.6875,-7139.4375,-7659.25,-7935.4375,-7289.4375,-7748.75,-7264.625,-4795.9375,-3679.75,853.5
166.025787130216,-23382.375,-23322.875,-23174.0,-23382.75,-23388.125,-20879.625,-12369.375,-4669.375,0.0,-2267.875,-34031.75,-45665.0,-46308.0,-46322.0,-46436.875,-44824.25,-37312.625,-29967.75,-25347.75,-23551.0,720.0
131.94,-14719.0,-14167.0,-13157.0,-14225.0,-13015.0,-13716.0,-12996.0,-6911.5,-5537.0,0.0,-891.25,-13230.0,-24507.0,-27563.0,-31355.0,-30875.0,-28279.0,-24268.0,-19268.0,-14966.0,1547.0
165.48,-24669.0,-22744.0,-23780.0,-22981.0,-23010.0,-23165.0,-20284.0,-11977.0,-8946.3,-1973.1,0.0,-736.75,-10593.0,-27205.0,-37446.0,-41412.0,-42322.0,-34554.0,-30172.0,-26328.0,1820.4
126.13,-15007.0,-13112.0,-13866.0,-13710.0,-13273.0,-14028.0,-12234.0,-7690.8,-5442.6,0.0,-742.38,-10473.0,-22967.0,-27058.0,-29455.0,-29983.0,-27351.0,-23236.0,-18486.0,-14498.0,1433.5
217.389173901096,-24637.938,-23305.0,-22399.688,-23706.938,-22938.875,-21938.5,-15311.75,-10745.063,-3513.5625,-1054.9375,0.0,-1020.75,-10017.813,-25751.438,-38021.0,-42146.187999999995,-38025.812999999995,-33792.437999999995,-27796.688,-24894.625,1600.0
24.757,-3336.5,-4421.3,-3412.4,-4253.1,-3554.1,-4165.9,-3660.5,-4079.0,-2001.6,-2227.5,0.0,-6402.3,-6834.8,-8331.5,-7502.3,-8542.4,-7573.5,-8148.3,-5967.9,-5451.9,1180.1
155.888659573725,-22132.375,-21948.25,-20371.75,-22189.5,-20425.0,-21247.5,-17703.125,-10494.5,-5638.375,-1073.625,-1022.75,0.0,-11404.625,-29471.375,-35113.25,-39900.75,-37960.625,-30069.75,-28747.375,-21968.375,1520.20833333333
170.39,-22786.0,-22978.0,-22729.0,-21717.0,-21918.0,-22468.0,-19892.0,-12320.0,-9568.4,-3141.4,0.0,-2982.1,-18183.0,-33513.0,-40615.0,-46024.0,-44622.0,-35309.0,-30898.0,-26492.0,1927.0
166.50329871641702,-23383.75,-23568.75,-21184.5,-22816.875,-21871.25,-21710.375,-18831.0,-11054.75,-6808.5,0.0,-2318.75,-18689.875,-34672.625,-41153.875,-46262.0,-47243.875,-42337.875,-36704.125,-31008.875,-23772.375,1793.5
152.06,-16349.0,-16365.0,-15758.0,-16162.0,-15931.0,-16122.0,-12376.0,-8224.0,-2383.1,-1094.1,0.0,-11281.0,-27507.0,-32877.0,-35877.0,-33640.0,-30889.0,-24060.0,-19289.0,-17156.0,1186.8
110.25,-10635.0,-10526.0,-10534.0,-10421.0,-10405.0,-10404.0,-8409.4,-3561.8,0.0,-5459.2,-22707.0,-25653.0,-26250.0,-26061.0,-26009.0,-25754.0,-21655.0,-15793.0,-11915.0,-10716.0,673.5
172.305742287856,-23057.75,-21303.5,-22114.75,-21977.125,-21131.25,-21877.375,-15544.875,-10391.25,-4204.25,0.0,-2834.75,-15481.25,-32337.625,-38399.5,-41608.875,-41967.25,-36589.0,-33163.25,-26905.625,-23092.75,1473.5
222.07,-26510.0,-25042.0,-26210.0,-25087.0,-25571.0,-23462.0,-15513.0,-9546.6,-3081.9,-156.88,0.0,-3191.8,-19936.0,-36964.0,-45624.0,-48163.0,-40595.0,-36969.0,-29576.0,-27717.0,1473.5
195.79636647927398,-24879.688,-24313.063,-23309.938,-22946.063,-23729.5,-23710.688,-16768.375,-11775.5,-6987.25,-1451.125,0.0,-1495.0,-8486.75,-21223.313,-35731.937999999995,-40017.312999999995,-39245.125,-34333.437999999995,-31045.063,-24892.25,1793.5
25.884,-6252.5,-3644.0,-5129.1,-4897.6,-4171.6,-5048.5,-4628.4,-4181.9,-3650.5,-374.5,0.0,-919.38,-7266.1,-6969.6,-7458.5,-9525.4,-7222.1,-8962.4,-7239.0,-4946.1,1680.2
223.23,-34165.0,-32033.0,-32113.0,-31087.0,-31991.0,-31495.0,-23581.0,-15802.0,-9798.8,-1228.3,0.0,-9202.4,-26642.0,-44594.0,-54735.0,-59659.0,-55085.0,-47379.0,-42306.0,-35754.0,2000.1
79.650627076355,-11678.125,-11880.625,-12591.5,-11382.375,-11092.5,-12561.75,-11204.0,-9758.5,-5388.375,-4573.0,0.0,-2705.5,-12875.125,-17369.375,-18094.125,-21085.5,-21442.75,-18337.625,-15567.625,-15712.5,1707.0
52.363,-9240.5,-9403.4,-8837.6,-9040.5,-8853.6,-8738.0,-9183.3,-7525.0,-3706.1,0.0,-2622.5,-12994.0,-14282.0,-16467.0,-16559.0,-15959.0,-16790.0,-15638.0,-13004.0,-11221.0,1473.5
103.86,-12951.0,-12844.0,-12502.0,-12688.0,-12759.0,-12556.0,-11372.0,-6596.9,-1960.0,0.0,-9055.3,-20423.0,-23759.0,-25122.0,-24107.0,-24989.0,-23650.0,-20086.0,-15918.0,-13700.0,1126.8
95.201,-16518.0,-15244.0,-15734.0,-15323.0,-15339.0,-15567.0,-15208.0,-10037.0,-5983.6,-958.5,0.0,-6531.4,-20915.0,-25507.0,-28155.0,-29705.0,-27783.0,-26445.0,-21017.0,-17428.0,1553.5
34.3814816647122,-8115.625,-5851.75,-6611.0,-6921.375,-5944.0,-6560.0,-6478.5,-5815.125,-4238.5,-1863.875,0.0,-1777.875,-9537.25,-9161.0,-10060.875,-12130.5,-10055.125,-11375.125,-9960.25,-7072.25,1680.08333333333
115.062137302642,-15606.875,-15261.625,-15532.375,-15187.0,-15115.875,-15253.375,-12873.625,-7497.125,-1811.0,0.0,-935.625,-21324.25,-30972.125,-33504.25,-34036.875,-33325.125,-30691.375,-24058.0,-18261.25,-16088.375,1006.8125
41.365,-7086.9,-3861.4,-4760.9,-5513.8,-4083.9,-4151.9,-5173.9,-4555.8,-3277.3,0.0,-1520.9,-3958.6,-9449.3,-11435.0,-11137.0,-12142.0,-13025.0,-11256.0,-10276.0,-6995.8,1980.3
212.36556486649897,-23974.813,-25220.125,-23697.938,-24577.938,-24279.125,-21579.813,-14452.813,-6992.9375,-2676.8125,0.0,-956.375,-17196.25,-36635.937999999995,-45111.375,-47648.125,-45711.375,-38886.25,-32840.687999999995,-27798.125,-25900.563,1213.5
125.823658134364,-16219.125,-16099.25,-16080.375,-16208.25,-15991.75,-16053.75,-12477.75,-5966.25,-1723.25,0.0,-11425.625,-30276.875,-34392.75,-35078.75,-34548.375,-34445.75,-29719.375,-22801.125,-18253.625,-16526.125,780.0
123.20757694118099,-15839.375,-13465.25,-13956.75,-15101.0,-12995.625,-13599.125,-14435.625,-10204.5,-5067.375,-5759.625,-1805.25,0.0,-8574.5,-21531.75,-24367.625,-27225.375,-30386.5,-24666.0,-18552.375,-17709.0,1900.125
120.08,-15451.0,-15450.0,-15294.0,-15302.0,-15236.0,-15234.0,-12738.0,-7270.9,-1979.5,0.0,-4276.0,-22196.0,-27380.0,-29847.0,-28808.0,-29910.0,-27806.0,-23281.0,-18085.0,-16078.0,1073.5
140.28,-18941.0,-19241.0,-18835.0,-18884.0,-18846.0,-18807.0,-13942.0,-7664.5,-1547.0,0.0,-14908.0,-30837.0,-36933.0,-36604.0,-38510.0,-36922.0,-34068.0,-27792.0,-22535.0,-19996.0,1120.0
169.94,-21602.0,-21105.0,-20916.0,-20013.0,-20618.0,-20397.0,-18198.0,-11000.0,-8143.1,-2819.6,-331.63,0.0,-10340.0,-26371.0,-36146.0,-40962.0,-40923.0,-32961.0,-27967.0,-23631.0,1860.5
103.02,-14626.0,-12974.0,-13419.0,-13278.0,-12867.0,-13495.0,-12708.0,-8328.0,-5454.9,-889.75,0.0,-5022.3,-20229.0,-25007.0,-28019.0,-29786.0,-27086.0,-24172.0,-18845.0,-14375.0,1486.8
111.78647367902201,-18774.0,-17300.5,-18224.75,-17265.375,-18252.625,-17314.875,-16338.875,-9287.75,-3788.0,-697.5,0.0,-12958.75,-27084.0,-32260.375,-34493.125,-32979.5,-33608.625,-26911.625,-22981.125,-18525.25,1293.5
175.45,-18666.0,-19104.0,-18889.0,-17605.0,-18745.0,-18366.0,-14958.0,-9193.1,-7291.5,-415.75,0.0,-6247.6,-20438.0,-31041.0,-36036.0,-38678.0,-35827.0,-27781.0,-25399.0,-20637.0,1727.0
38.845,-6224.8,-5945.9,-6010.0,-5991.4,-5917.8,-5966.1,-5862.5,-5297.8,-2725.1,0.0,-4561.9,-9258.8,-11097.0,-10746.0,-11487.0,-10522.0,-11126.0,-10062.0,-8338.8,-6289.6,1033.5
80.185,-13887.0,-13838.0,-14092.0,-13919.0,-13969.0,-14018.0,-12389.0,-6276.1,-1672.1,0.0,-14076.0,-24462.0,-25182.0,-25094.0,-25228.0,-25441.0,-24688.0,-20170.0,-15910.0,-14148.0,720.0
52.72355105329701,-6340.375,-5787.125,-5464.625,-5745.875,-5510.25,-5595.625,-5333.75,-5159.25,-1613.75,0.0,-3798.875,-12317.125,-13843.125,-15849.75,-14305.75,-16115.875,-15201.125,-13762.5,-10123.125,-6551.125,1413.5
83.211,-10216.0,-9467.5,-10732.0,-9109.9,-9562.4,-9874.6,-9539.0,-7524.8,-4043.3,-2204.9,0.0,-6582.1,-15837.0,-15540.0,-16808.0,-19420.0,-18261.0,-15686.0,-14590.0,-12523.0,1740.2
109.75,-15035.0,-14584.0,-14454.0,-14806.0,-14680.0,-14533.0,-11785.0,-6226.0,-1750.0,0.0,-1717.0,-20121.0,-27146.0,-27678.0,-28974.0,-28247.0,-25968.0,-21705.0,-16722.0,-14793.0,860.0
119.31,-17127.0,-18228.0,-17219.0,-17843.0,-17387.0,-17548.0,-15816.0,-10109.0,-4010.4,-1953.9,0.0,-11744.0,-29023.0,-35604.0,-36640.0,-37423.0,-33931.0,-28066.0,-20751.0,-19429.0,1166.8
122.14,-18785.0,-16608.0,-17912.0,-16815.0,-17242.0,-17393.0,-15734.0,-10138.0,-5840.9,-905.88,0.0,-3646.5,-22544.0,-30385.0,-35072.0,-37673.0,-33602.0,-29849.0,-22973.0,-18525.0,1520.2
161.29,-24844.0,-24977.0,-24919.0,-24887.0,-24685.0,-23751.0,-16179.0,-7155.4,-1913.6,0.0,-1852.3,-30921.0,-45768.0,-47972.0,-49463.0,-47830.0,-41296.0,-33256.0,-27991.0,-25473.0,926.71
129.25,-14403.0,-13638.0,-14238.0,-13577.0,-12806.0,-14051.0,-12969.0,-8922.5,-5232.8,-4836.9,0.0,-233.69,-4547.1,-15172.0,-22329.0,-26303.0,-28136.0,-22518.0,-19190.0,-15634.0,1773.5
142.92,-18605.0,-18388.0,-18215.0,-18314.0,-18493.0,-18140.0,-12315.0,-4565.5,0.0,-6319.6,-32898.0,-40363.0,-40569.0,-40274.0,-40632.0,-40125.0,-33453.0,-25440.0,-20399.0,-18790.0,800.0
157.408049162277,-24694.125,-23500.875,-24285.125,-24370.75,-22078.5,-24399.125,-22728.0,-12759.375,-10647.875,-4419.875,0.0,-3945.0,-19863.25,-32829.0,-36929.875,-43197.375,-43337.75,-35475.625,-30826.125,-30016.875,1993.625
212.99,-28336.0,-26603.0,-26667.0,-26517.0,-26984.0,-25870.0,-18988.0,-12617.0,-6777.9,0.0,-141.75,-6670.1,-21281.0,-38351.0,-46265.0,-49909.0,-45350.0,-39024.0,-33957.0,-29247.0,1780.4
195.289899570539,-29265.875,-28718.0,-27301.0,-26987.375,-27474.375,-27722.375,-21831.5,-14627.25,-9823.5,-2868.625,0.0,-739.875,-7470.0,-22646.125,-39589.375,-46163.0,-46461.625,-41090.875,-36972.5,-30025.875,1973.79166666667
43.402888923102104,-6031.0625,-5906.0,-6014.625,-5775.9375,-5785.6875,-5680.625,-5656.5625,-4505.8125,-2463.375,0.0,-5674.6875,-9553.9375,-11008.25,-10201.875,-11171.0,-10692.75,-10983.313,-10231.813,-7790.3125,-6309.375,940.0
153.88,-20904.0,-20484.0,-20582.0,-20738.0,-20643.0,-19514.0,-12588.0,-4960.0,0.0,-9198.0,-34451.0,-41190.0,-41360.0,-41060.0,-41446.0,-41044.0,-35066.0,-27398.0,-22734.0,-21218.0,813.5
46.154,-5657.3,-4529.8,-5953.6,-4374.8,-4941.0,-5366.0,-4291.6,-5243.0,-2485.8,0.0,-3658.5,-10016.0,-12113.0,-13197.0,-14047.0,-13007.0,-13955.0,-13511.0,-9330.6,-7905.3,1680.1
177.11,-20207.0,-19003.0,-18454.0,-18255.0,-19116.0,-17795.0,-15552.0,-9383.2,-6583.8,-2013.9,-1105.8,0.0,-6021.2,-17735.0,-30577.0,-33591.0,-33954.0,-28064.0,-24312.0,-19243.0,1633.5
