n_components,n_bga,n_ict,bga_pinCount,bga_min_pin_grid,bga_max_pin_grid,bga_mean_pin_grid,n_holes_a,n_holes_b,holes_area_a,holes_area_b,area_occupied_by_holes_a,area_occupied_by_holes_b,n_components_a,n_components_b,n_power_components,cooling_layer_a_area,cooling_layer_b_area,has_cooling_layer_a,has_cooling_layer_b,layout_layer_area,area_occupied_by_components_b,area_occupied_by_components_a,area_occupied_by_cooling_layer_a,area_occupied_by_cooling_layer_b,is_via,is_viap,number_of_net,max_height,number_of_gnd,number_of_conducting_layer,num_geom_cool_area_B,num_geom_cool_area_A,num_x_comps,x_component_pinCount,area_x_comps,mean_area_x_comps,per_power_comps_area_a,per_power_comps_area_b,test_caf2_2000h,test_caf2_1600h,caf2_500h,caf2_1000h,caf2_1500h,caf2_2000h,ruf_max_voltage,ruf_cond_inner_thickness,ruf_cond_outer_thickness,Product class
2359,0,575,0,0,0,0,1,3,0.117,0.3519,0.000412395,0.001240356,1085,1274,0,0,0,FALSE,FALSE,283.7088,0.2999183,0.6465028,0,0,TRUE,FALSE,1022,4584,33,4,0,0,3,300,88.37328,29.457762,0,0,0,0,0,1,0,0,1500,0.0249,0.054,0
205,0,0,0,0,0,0,4,0,0,0,0,0,122,83,0,0,0,FALSE,FALSE,71.2467,0.05304386,0.05304386,0,0,TRUE,FALSE,11,410,0,4,0,0,28,28,0.6552,0.0234,0,0,0,0,0,0,0,0,2500,0.0249,0.054,4
702,0,45,0,0,0,0,2,0,0.2469,0,0.003943554,0,313,389,0,0,0,FALSE,FALSE,62.6085,0.3313927,0.69520384,0,0,TRUE,FALSE,391,1390,16,4,0,0,2,114,27.260368,13.630184,0,0,0,0,0,0,0,0,1500,0.0249,0.054,3
1008,0,302,0,0,0,0,2,0,0,0,0,0,481,527,0,0,0,FALSE,FALSE,65.1924,0.27502522,0.27768525,0,0,TRUE,FALSE,386,526,2,6,0,0,45,63,2.7812219,0.031604793,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
570,0,210,0,0,0,0,1,0,0.0697,0,0.00063888,0,405,165,0,0,0,FALSE,FALSE,109.0971,0.06156992,0.4982305,0,0,TRUE,FALSE,236,1064,2,4,0,0,3,58,24.4702,8.1567335,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
2546,0,741,0,0,0,0,3,0,0.351,0,0.000928744,0,901,1645,0,0,0,FALSE,FALSE,377.9298,0.28973645,0.47963637,0,0,TRUE,FALSE,1315,5052,43,6,0,0,3,270,78.65924,26.219748,0,0,0,0,1,0,0,0,1500,0.0249,0.054,0
679,0,179,0,0,0,0,2,0,0.1894,0,0.003184885,0,401,278,0,0,0,FALSE,FALSE,59.4684,0.33633476,0.27624944,0,0,TRUE,FALSE,322,1252,5,4,0,0,12,53,1.8893902,0.15744919,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
427,0,60,0,0,0,0,0,0,0,0,0,0,387,40,0,0,0,FALSE,FALSE,34.416,0.061925102,0.4524698,0,0,FALSE,TRUE,406,820,12,7,0,0,6,70,1.9493,0.32488334,0,0,0,0,0,0,0,0,0,0,0,5
1863,2,575,568,0,1,0,4,0,0,0,0,0,803,1060,237,37.8666,0,TRUE,FALSE,283.7097,0.2634265,0.6961071,0.13346952,0,TRUE,FALSE,1147,1069,45,6,0,3,4,285,130.3682,26.07364,0.6190495,0,0,0,0,1,0,0,0,0.0249,0.054,0
2258,0,633,0,0,0,0,3,0,0.351,0,0.000928744,0,871,1387,0,0,0,FALSE,FALSE,377.9298,0.2401582,0.4197197,0,0,TRUE,FALSE,1190,4476,42,6,0,0,3,270,78.65924,26.219748,0,0,0,0,1,0,0,0,1500,0.0249,0.054,0
1376,0,412,0,0,0,0,4,0,0.4689,0,0.002479854,0,584,792,130,12.204,10.5876,TRUE,TRUE,189.0837,0.2647709,0.6173403,0.064542845,0.05599425,TRUE,FALSE,725,2708,23,6,1,2,3,177,50.098446,16.699482,0.64196986,0.73997885,0,0,0,1,0,0,1500,0.0249,0.054,0
1051,0,360,0,0,0,0,2,0,0.3779,0,0.000983846,0,1033,18,0,0,0,FALSE,FALSE,384.1047,0.077534586,0.24484915,0,0,TRUE,FALSE,515,2102,12,6,0,0,12,21,1.4995058,0.12495882,0,0,0,0,0,0,0,0,1500,0.045433335,0.054,7
